league,season,matchId,goalsFor,goalsAgainst,totalGoalsBeforeAvg,totalGoalsAgainstBeforeAvg,opponentTotalGoalsBeforeAvg,opponentTotalGoalsAgainstBeforeAvg
bl3,2017,46190,2,0,1.2413793103448276,0.7586206896551724,1.1851851851851851,1.2222222222222223
bl3,2017,46179,0,0,1.2666666666666666,0.7333333333333333,1.3103448275862069,1.4137931034482758
bl3,2017,46168,3,0,1.2258064516129032,0.7096774193548387,1.1935483870967742,1.2580645161290323
bl3,2017,46159,0,2,1.28125,0.6875,1.7096774193548387,0.9354838709677419
bl3,2017,46146,0,0,1.2424242424242424,0.7272727272727273,1.2424242424242424,0.9393939393939394
bl3,2017,46139,4,2,1.2058823529411764,0.7058823529411765,1.0294117647058822,1.3529411764705883
bl3,2017,46114,0,0,1.2857142857142858,0.7428571428571429,2.3714285714285714,0.8571428571428571
bl3,2017,46104,2,0,1.25,0.7222222222222222,1.3333333333333333,1.4722222222222223
bl3,2017,46078,2,3,1.2702702702702702,0.7027027027027027,1.2432432432432432,1.5405405405405406
bl3,2017,46303,1,1,0.4,1.4,1.8,0.8
bl3,2017,46312,1,0,0.5,1.3333333333333333,0.5,1.3333333333333333
bl3,2017,46321,1,0,0.5714285714285714,1.1428571428571428,1,1.7142857142857142
bl3,2017,46332,0,2,0.625,1,1.625,2.125
bl3,2017,46352,1,3,0.5,1.2,1.7,0.6
bl3,2017,46367,0,2,0.5454545454545454,1.3636363636363635,1.9090909090909092,0.9090909090909091
bl3,2017,46372,1,1,0.5,1.4166666666666667,1.5833333333333333,1.8333333333333333
bl3,2017,46385,0,1,0.5384615384615384,1.3846153846153846,1.3846153846153846,1.6153846153846154
bl3,2017,46392,2,3,0.5,1.3571428571428572,1.0714285714285714,1.3571428571428572
bl3,2017,46403,0,1,0.6,1.4666666666666666,1.4666666666666666,1.3333333333333333
bl3,2017,46411,0,0,0.5625,1.4375,0.875,1.6875
bl3,2017,46422,0,0,0.5294117647058824,1.3529411764705883,1.3529411764705883,1.3529411764705883
bl3,2017,46439,1,4,0.5,1.2777777777777777,1.2777777777777777,1.6666666666666667
bl3,2017,46277,3,1,0.5263157894736842,1.4210526315789473,1.7,0.9
bl3,2017,46262,1,3,0.65,1.4,1.35,0.95
bl3,2017,46282,0,5,0.6666666666666666,1.4761904761904763,0.9047619047619048,1.4285714285714286
bl3,2017,46255,0,3,0.6363636363636364,1.6363636363636365,1,1.5
bl3,2017,46242,1,0,0.6086956521739131,1.6956521739130435,2.391304347826087,1.0869565217391304
bl3,2017,46233,0,1,0.625,1.625,1.4583333333333333,1.3333333333333333
bl3,2017,46222,0,1,0.6,1.6,1.08,1.32
bl3,2017,46202,1,1,0.5769230769230769,1.5769230769230769,1.5185185185185186,1.4444444444444444
bl3,2017,46182,2,4,0.6071428571428571,1.6071428571428572,2.0714285714285716,0.8928571428571429
bl3,2017,46177,2,1,0.6551724137931034,1.6896551724137931,1.6,1.0666666666666667
bl3,2017,46211,4,4,0.7,1.6666666666666667,1.2333333333333334,1.5666666666666667
bl3,2017,46162,0,3,0.8064516129032258,1.7419354838709677,1.2903225806451613,1.3548387096774193
bl3,2017,46155,0,5,0.78125,1.78125,1.21875,2.0625
bl3,2017,46142,0,1,0.7575757575757576,1.878787878787879,1.2121212121212122,1.5454545454545454
bl3,2017,46133,0,6,0.7352941176470589,1.8529411764705883,1.2941176470588236,1.588235294117647
bl3,2017,46111,0,3,0.7142857142857143,1.9714285714285715,0.9428571428571428,1.7142857142857142
bl3,2017,46092,0,3,0.6944444444444444,2,1.2777777777777777,1.25
bl3,2017,46089,1,3,0.6756756756756757,2.027027027027027,1.3513513513513513,1.2162162162162162
bl3,2017,46301,0,1,1.2,1.6,1,2.4
bl3,2017,46314,2,1,1,1.5,1.8333333333333333,1.8333333333333333
bl3,2017,46334,0,1,1,1.375,1.375,0.75
bl3,2017,46347,3,0,0.8888888888888888,1.3333333333333333,2,0.6666666666666666
bl3,2017,46354,2,1,1.1,1.2,1.5,2
bl3,2017,46365,1,3,1.1818181818181819,1.1818181818181819,1.2727272727272727,1.5454545454545454
bl3,2017,46371,1,1,1.1666666666666667,1.3333333333333333,1,1.5
bl3,2017,46384,0,2,1.1538461538461537,1.3076923076923077,1.1538461538461537,1.5384615384615385
bl3,2017,46404,2,2,1.2,1.4,1.3333333333333333,1.3333333333333333
bl3,2017,46419,1,2,1.25,1.4375,1.125,1.75
bl3,2017,46424,0,0,1.2352941176470589,1.4705882352941178,1,1.411764705882353
bl3,2017,46437,0,2,1.1666666666666667,1.3888888888888888,1.6111111111111112,1
bl3,2017,46284,3,0,1.105263157894737,1.4210526315789473,1.4210526315789473,0.8421052631578947
bl3,2017,46275,1,0,1.2,1.35,1,1.6
bl3,2017,46264,0,5,1.1904761904761905,1.2857142857142858,2.3333333333333335,1.1428571428571428
bl3,2017,46253,2,0,1.1363636363636365,1.4545454545454546,1.4090909090909092,1.3181818181818181
bl3,2017,46244,2,2,1.173913043478261,1.391304347826087,1.0869565217391304,1.3478260869565217
bl3,2017,46231,2,3,1.2083333333333333,1.4166666666666667,1.25,1.5833333333333333
bl3,2017,46224,0,3,1.24,1.48,1.44,1.52
bl3,2017,46204,1,3,1.1851851851851851,1.5185185185185186,2,0.8846153846153846
bl3,2017,46197,0,2,1.1785714285714286,1.5714285714285714,1.6071428571428572,1.0357142857142858
bl3,2017,46184,0,1,1.1379310344827587,1.5862068965517242,1.2413793103448276,1.4482758620689655
bl3,2017,46175,3,1,1.1,1.5666666666666667,1.206896551724138,1.9310344827586208
bl3,2017,46161,3,2,1.1612903225806452,1.5483870967741935,0.8387096774193549,1.6451612903225807
bl3,2017,46154,1,1,1.21875,1.5625,1.28125,1.59375
bl3,2017,46134,1,2,1.2058823529411764,1.5,1.2058823529411764,1.2352941176470589
bl3,2017,46122,1,3,1.2,1.5142857142857142,1.3142857142857143,1.2285714285714286
bl3,2017,46094,0,3,1.1944444444444444,1.5555555555555556,1.25,1.3055555555555556
bl3,2017,46087,0,1,1.162162162162162,1.5945945945945945,1.864864864864865,0.8648648648648649
bl3,2017,46316,2,1,1.6666666666666667,2.3333333333333335,1.3333333333333333,0.5
bl3,2017,46327,1,1,1.7142857142857142,2.142857142857143,2.142857142857143,0.5714285714285714
bl3,2017,46331,2,1,1.625,2,1.125,0.875
bl3,2017,46346,0,3,1.6666666666666667,1.8888888888888888,1.1111111111111112,1.7777777777777777
bl3,2017,46366,3,0,1.4545454545454546,2,1.0909090909090908,1.4545454545454546
bl3,2017,46386,2,0,1.5384615384615385,1.7692307692307692,1.3076923076923077,1.2307692307692308
bl3,2017,46399,0,1,1.5714285714285714,1.6428571428571428,1,2
bl3,2017,46406,3,0,1.4666666666666666,1.6,1.0666666666666667,1.4
bl3,2017,46417,1,2,1.5625,1.5,1.5,0.9375
bl3,2017,46426,0,2,1.5294117647058822,1.5294117647058822,1.2941176470588236,0.8823529411764706
bl3,2017,46435,1,1,1.4444444444444444,1.5555555555555556,0.8888888888888888,1.6111111111111112
bl3,2017,46286,0,0,1.4210526315789473,1.5263157894736843,2.473684210526316,1.263157894736842
bl3,2017,46273,3,2,1.35,1.45,1.3,1.2
bl3,2017,46266,1,2,1.4285714285714286,1.4761904761904763,1.0952380952380953,1.380952380952381
bl3,2017,46251,1,0,1.4090909090909092,1.5,1.1428571428571428,1.7142857142857142
bl3,2017,46246,1,1,1.391304347826087,1.434782608695652,1.4782608695652173,1.5217391304347827
bl3,2017,46226,1,3,1.32,1.4,1.96,0.88
bl3,2017,46217,0,3,1.3076923076923077,1.4615384615384615,1.5,1.1153846153846154
bl3,2017,46201,1,0,1.2592592592592593,1.5185185185185186,0.9259259259259259,1.7037037037037037
bl3,2017,46196,1,1,1.25,1.4642857142857142,1.1851851851851851,2
bl3,2017,46176,3,0,1.2333333333333334,1.4,1.2666666666666666,1.5333333333333334
bl3,2017,46156,2,2,1.34375,1.3125,1.15625,1.21875
bl3,2017,46149,1,3,1.3636363636363635,1.3333333333333333,1.303030303030303,1.2727272727272727
bl3,2017,46136,2,1,1.3529411764705883,1.3823529411764706,1.2352941176470589,1.2941176470588236
bl3,2017,46118,0,2,1.3714285714285714,1.3714285714285714,1.8285714285714285,0.8857142857142857
bl3,2017,46097,2,4,1.3333333333333333,1.3888888888888888,1.1944444444444444,0.8611111111111112
bl3,2017,46084,2,0,1.3513513513513513,1.4594594594594594,1.027027027027027,1.4324324324324325
bl3,2017,46308,1,1,2.4,0.4,1.4,0.4
bl3,2017,46311,2,1,2.1666666666666665,0.5,1.3333333333333333,0.8333333333333334
bl3,2017,46335,2,1,2,0.625,1.125,1.75
bl3,2017,46353,3,1,1.8,0.9,1.1,1.3
bl3,2017,46380,0,1,1.9166666666666667,0.8333333333333334,1.3333333333333333,1.3333333333333333
bl3,2017,46387,2,1,1.7692307692307692,0.8461538461538461,1,2
bl3,2017,46398,1,1,1.7857142857142858,0.8571428571428571,1.0714285714285714,1.4285714285714286
bl3,2017,46407,1,2,1.7333333333333334,0.8666666666666667,1.4666666666666666,0.9333333333333333
bl3,2017,46416,3,5,1.6875,0.9375,1.0625,0.75
bl3,2017,46427,1,1,1.7647058823529411,1.1764705882352942,0.8823529411764706,1.6470588235294117
bl3,2017,46434,1,3,1.7222222222222223,1.1666666666666667,2.4444444444444446,1.2777777777777777
bl3,2017,46287,1,1,1.6842105263157894,1.263157894736842,1.3157894736842106,1.2105263157894737
bl3,2017,46272,1,0,1.65,1.25,1.15,1.4
bl3,2017,46267,2,2,1.619047619047619,1.1904761904761905,1.1,1.7
bl3,2017,46260,0,0,1.6363636363636365,1.2272727272727273,1.5454545454545454,1.5909090909090908
bl3,2017,46238,1,0,1.5,1.1666666666666667,2.0416666666666665,0.875
bl3,2017,46221,2,1,1.48,1.12,0.92,1.72
bl3,2017,46205,3,0,1.5555555555555556,1.0740740740740742,1.2307692307692308,1.9615384615384615
bl3,2017,46183,1,3,1.6206896551724137,1,1.25,1.6071428571428572
bl3,2017,46170,0,2,1.5806451612903225,1.096774193548387,1.1,1.2666666666666666
bl3,2017,46157,0,1,1.53125,1.125,1.3125,1.3125
bl3,2017,46148,2,4,1.4848484848484849,1.121212121212121,1.1515151515151516,1.2727272727272727
bl3,2017,46137,0,2,1.5,1.2058823529411764,1.8235294117647058,0.9117647058823529
bl3,2017,46116,0,0,1.457142857142857,1.2285714285714286,1.2285714285714286,0.8857142857142857
bl3,2017,46099,0,1,1.4166666666666667,1.1944444444444444,1.0277777777777777,1.4722222222222223
bl3,2017,46083,2,4,1.3783783783783783,1.1891891891891893,2.324324324324324,0.8378378378378378
bl3,2017,46328,2,1,1.2857142857142858,0.7142857142857143,1.1428571428571428,1.7142857142857142
bl3,2017,46348,5,0,1.3333333333333333,0.6666666666666666,1.2222222222222223,0.8888888888888888
bl3,2017,46368,0,1,1.8181818181818181,0.6363636363636364,1.3636363636363635,1.4545454545454546
bl3,2017,46379,5,0,1.6666666666666667,0.6666666666666666,1.0833333333333333,1.75
bl3,2017,46388,6,2,1.9230769230769231,0.6153846153846154,1,1.0769230769230769
bl3,2017,46397,0,0,2.2142857142857144,0.7142857142857143,1.5714285714285714,1
bl3,2017,46408,0,1,2.066666666666667,0.6666666666666666,1.0666666666666667,0.8
bl3,2017,46415,2,0,1.9375,0.6875,0.9375,1.625
bl3,2017,46428,4,1,1.9411764705882353,0.6470588235294118,2.5294117647058822,1.1176470588235294
bl3,2017,46433,0,1,2.0555555555555554,0.6666666666666666,1.3333333333333333,1.2777777777777777
bl3,2017,46288,3,4,1.9473684210526316,0.6842105263157895,1,1.3157894736842106
bl3,2017,46271,5,1,2,0.85,1.105263157894737,1.5263157894736843
bl3,2017,46268,1,0,2.142857142857143,0.8571428571428571,1.619047619047619,1.619047619047619
bl3,2017,46241,2,2,2.0434782608695654,0.8260869565217391,0.8695652173913043,1.6521739130434783
bl3,2017,46198,3,1,2.037037037037037,0.8888888888888888,1.2592592592592593,1.5555555555555556
bl3,2017,46178,3,1,2.1379310344827585,0.9310344827586207,1.1428571428571428,1.25
bl3,2017,46218,4,1,2.1666666666666665,0.9333333333333333,1.2,1.9666666666666666
bl3,2017,46169,0,2,2.225806451612903,0.9354838709677419,1.2903225806451613,1.3548387096774193
bl3,2017,46158,0,1,2.15625,0.96875,1.15625,1.3125
bl3,2017,46147,1,2,2.090909090909091,0.9696969696969697,1.8181818181818181,0.9090909090909091
bl3,2017,46138,0,2,2.0588235294117645,1,1.2058823529411764,0.9117647058823529
bl3,2017,46115,3,0,2,1.0285714285714285,1.0571428571428572,1.4285714285714286
bl3,2017,46101,1,3,2.0277777777777777,1,2.3055555555555554,0.8333333333333334
bl3,2017,46080,2,0,2,1.054054054054054,1.2972972972972974,1.4864864864864864
bl3,2017,46304,0,1,1.8,1.6,3,1.4
bl3,2017,46320,1,1,1.5,1.5,1.6666666666666667,0.8333333333333334
bl3,2017,46322,2,2,1.4285714285714286,1.4285714285714286,0.42857142857142855,1.2857142857142858
bl3,2017,46340,1,0,1.5,1.5,0.875,1.625
bl3,2017,46350,0,4,1.4444444444444444,1.3333333333333333,1.6666666666666667,1.8888888888888888
bl3,2017,46400,3,2,1.2142857142857142,1.2857142857142858,1.3571428571428572,1.5
bl3,2017,46420,1,1,1.375,1.375,1.4375,1.25
bl3,2017,46440,2,2,1.2777777777777777,1.2777777777777777,0.8888888888888888,1.6111111111111112
bl3,2017,46290,0,2,1.3157894736842106,1.3157894736842106,1.4210526315789473,1.631578947368421
bl3,2017,46278,2,0,1.25,1.35,0.9473684210526315,1.4736842105263157
bl3,2017,46270,0,0,1.2857142857142858,1.2857142857142858,1.6666666666666667,1
bl3,2017,46256,0,2,1.2272727272727273,1.2272727272727273,1.4285714285714286,0.9523809523809523
bl3,2017,46250,1,0,1.173913043478261,1.2608695652173914,1.0869565217391304,1.434782608695652
bl3,2017,46230,1,1,1.1666666666666667,1.2083333333333333,1.44,1.28
bl3,2017,46210,2,2,1.16,1.2,1.3461538461538463,1.5769230769230769
bl3,2017,46200,1,1,1.1923076923076923,1.2307692307692308,1.5,1.4285714285714286
bl3,2017,46234,0,0,1.1379310344827587,1.3103448275862069,2.1333333333333333,1
bl3,2017,46212,2,1,1.1290322580645162,1.2258064516129032,1.1,1.2666666666666666
bl3,2017,46150,2,1,1.1818181818181819,1.2424242424242424,1.3333333333333333,2
bl3,2017,46123,3,2,1.2285714285714286,1.2285714285714286,1.4285714285714286,1.542857142857143
bl3,2017,46090,1,2,1.3243243243243243,1.2162162162162162,1,1.6486486486486487
bl3,2017,46307,1,4,1.4,0.2,1.8,1.2
bl3,2017,46326,0,0,1.2857142857142858,1,1.1428571428571428,0.7142857142857143
bl3,2017,46345,0,1,1.1111111111111112,1,0.8888888888888888,1.3333333333333333
bl3,2017,46351,1,1,1,1,1.3,1.6
bl3,2017,46364,1,7,1,1,2.3636363636363638,1.1818181818181819
bl3,2017,46383,0,1,1,1.4615384615384615,1.2307692307692308,1.3076923076923077
bl3,2017,46391,0,5,0.9285714285714286,1.4285714285714286,1.2142857142857142,1.4285714285714286
bl3,2017,46402,1,2,0.8666666666666667,1.6666666666666667,1,1.4
bl3,2017,46421,2,2,0.8235294117647058,1.588235294117647,1,1.588235294117647
bl3,2017,46281,0,1,0.9473684210526315,1.631578947368421,1.6842105263157894,1.631578947368421
bl3,2017,46279,0,1,0.9,1.6,1.45,1.55
bl3,2017,46258,2,4,0.8181818181818182,1.5454545454545454,1.0909090909090908,1.3636363636363635
bl3,2017,46237,1,3,0.9166666666666666,1.6666666666666667,1.5833333333333333,0.9583333333333334
bl3,2017,46216,1,1,0.9230769230769231,1.7307692307692308,1.44,0.92
bl3,2017,46195,0,0,0.8928571428571429,1.6785714285714286,1.037037037037037,1.2962962962962963
bl3,2017,46181,1,2,0.8620689655172413,1.6206896551724137,1.1785714285714286,1.9642857142857142
bl3,2017,46174,0,2,0.8666666666666667,1.6333333333333333,2.1379310344827585,1.0344827586206897
bl3,2017,46153,1,0,0.875,1.6875,1.34375,1.5
bl3,2017,46141,2,2,0.8787878787878788,1.6363636363636365,1.2727272727272727,1.5757575757575757
bl3,2017,46132,2,4,0.9117647058823529,1.6470588235294117,1.1176470588235294,1.5588235294117647
bl3,2017,46091,1,1,1,1.6666666666666667,1.25,1.7222222222222223
bl3,2017,46302,0,0,1.2,1.2,0.6,1.6
bl3,2017,46313,0,1,1,1,1,2
bl3,2017,46330,4,1,0.8571428571428571,1,1.7142857142857142,1.8571428571428572
bl3,2017,46373,3,1,1,1.5833333333333333,1.4166666666666667,1.5
bl3,2017,46423,1,3,1.411764705882353,1.2352941176470589,1.1764705882352942,1.7058823529411764
bl3,2017,46438,4,1,1.3888888888888888,1.3333333333333333,0.9444444444444444,1.3333333333333333
bl3,2017,46283,0,3,1.5263157894736843,1.3157894736842106,1.631578947368421,0.9473684210526315
bl3,2017,46263,0,2,1.45,1.4,0.9523809523809523,1.5714285714285714
bl3,2017,46254,1,1,1.380952380952381,1.4285714285714286,2.4545454545454546,1.0909090909090908
bl3,2017,46243,1,4,1.3636363636363635,1.4090909090909092,1.3478260869565217,1.3478260869565217
bl3,2017,46232,0,0,1.3478260869565217,1.5217391304347827,1.125,1.375
bl3,2017,46223,1,2,1.2916666666666667,1.4583333333333333,1.32,1.6
bl3,2017,46220,1,2,1.28,1.48,1.5,1.4615384615384615
bl3,2017,46276,0,0,1.3103448275862069,1.5862068965517242,1.3448275862068966,1
bl3,2017,46163,3,2,1.2258064516129032,1.5806451612903225,1.1935483870967742,2.032258064516129
bl3,2017,46093,1,1,1.4444444444444444,1.5833333333333333,1.3611111111111112,1.2222222222222223
bl3,2017,46088,2,2,1.4324324324324325,1.5675675675675675,1.2972972972972974,1.2702702702702702
bl3,2017,46310,2,4,1.2,1.6,1.4,1.8
bl3,2017,46405,0,3,1.4,1.6,1,1.8666666666666667
bl3,2017,46418,0,1,1.3125,1.6875,1,1.5
bl3,2017,46425,2,3,1.2352941176470589,1.6470588235294117,1.5294117647058822,0.9411764705882353
bl3,2017,46436,1,3,1.2777777777777777,1.7222222222222223,1.3333333333333333,0.8333333333333334
bl3,2017,46285,2,3,1.263157894736842,1.7894736842105263,0.8947368421052632,1.5789473684210527
bl3,2017,46274,0,2,1.3,1.85,2.35,1.2
bl3,2017,46265,2,3,1.2380952380952381,1.8571428571428572,1.3333333333333333,1.2857142857142858
bl3,2017,46252,1,0,1.2727272727272727,1.9090909090909092,1.1363636363636365,1.3636363636363635
bl3,2017,46245,1,6,1.2608695652173914,1.826086956521739,1.0909090909090908,1.6818181818181819
bl3,2017,46240,2,1,1.25,2,1.4583333333333333,1.5
bl3,2017,46135,0,0,1.3235294117647058,2,1.3529411764705883,1.2647058823529411
bl3,2017,46120,1,2,1.2857142857142858,1.9428571428571428,1.2285714285714286,1.3142857142857143
bl3,2017,46095,1,3,1.2777777777777777,1.9444444444444444,1.8333333333333333,0.8611111111111112
bl3,2017,46086,1,1,1.2702702702702702,1.972972972972973,1.2702702702702702,0.8918918918918919
